"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.021007451283871,0.00528848228387097,-0.022623959716129,-0.016668348716129,-0.00030614171612903,0.00178690228387097,-0.00102164971612903,-0.021834191716129
"2",0.022185241283871,0.021007451283871,0.00528848228387097,-0.022623959716129,-0.016668348716129,-0.00030614171612903,0.00178690228387097,-0.00102164971612903
"3",0.019628233283871,0.022185241283871,0.021007451283871,0.00528848228387097,-0.022623959716129,-0.016668348716129,-0.00030614171612903,0.00178690228387097
"4",-0.019347972716129,0.019628233283871,0.022185241283871,0.021007451283871,0.00528848228387097,-0.022623959716129,-0.016668348716129,-0.00030614171612903
"5",0.021255510283871,-0.019347972716129,0.019628233283871,0.022185241283871,0.021007451283871,0.00528848228387097,-0.022623959716129,-0.016668348716129
"6",0.012716275283871,0.021255510283871,-0.019347972716129,0.019628233283871,0.022185241283871,0.021007451283871,0.00528848228387097,-0.022623959716129
"7",0.00369639128387097,0.012716275283871,0.021255510283871,-0.019347972716129,0.019628233283871,0.022185241283871,0.021007451283871,0.00528848228387097
"8",0.00554503428387097,0.00369639128387097,0.012716275283871,0.021255510283871,-0.019347972716129,0.019628233283871,0.022185241283871,0.021007451283871
"9",0.00993568928387097,0.00554503428387097,0.00369639128387097,0.012716275283871,0.021255510283871,-0.019347972716129,0.019628233283871,0.022185241283871
"10",0.031047025283871,0.00993568928387097,0.00554503428387097,0.00369639128387097,0.012716275283871,0.021255510283871,-0.019347972716129,0.019628233283871
"11",0.053574442283871,0.031047025283871,0.00993568928387097,0.00554503428387097,0.00369639128387097,0.012716275283871,0.021255510283871,-0.019347972716129
"12",0.018936064283871,0.053574442283871,0.031047025283871,0.00993568928387097,0.00554503428387097,0.00369639128387097,0.012716275283871,0.021255510283871
"13",-0.00354108271612903,0.018936064283871,0.053574442283871,0.031047025283871,0.00993568928387097,0.00554503428387097,0.00369639128387097,0.012716275283871
"14",-0.014393596716129,-0.00354108271612903,0.018936064283871,0.053574442283871,0.031047025283871,0.00993568928387097,0.00554503428387097,0.00369639128387097
"15",0.018381739283871,-0.014393596716129,-0.00354108271612903,0.018936064283871,0.053574442283871,0.031047025283871,0.00993568928387097,0.00554503428387097
"16",0.054930972283871,0.018381739283871,-0.014393596716129,-0.00354108271612903,0.018936064283871,0.053574442283871,0.031047025283871,0.00993568928387097
"17",0.00759708228387097,0.054930972283871,0.018381739283871,-0.014393596716129,-0.00354108271612903,0.018936064283871,0.053574442283871,0.031047025283871
"18",0.046698043283871,0.00759708228387097,0.054930972283871,0.018381739283871,-0.014393596716129,-0.00354108271612903,0.018936064283871,0.053574442283871
"19",0.069094058283871,0.046698043283871,0.00759708228387097,0.054930972283871,0.018381739283871,-0.014393596716129,-0.00354108271612903,0.018936064283871
"20",0.039461846283871,0.069094058283871,0.046698043283871,0.00759708228387097,0.054930972283871,0.018381739283871,-0.014393596716129,-0.00354108271612903
"21",0.026149881283871,0.039461846283871,0.069094058283871,0.046698043283871,0.00759708228387097,0.054930972283871,0.018381739283871,-0.014393596716129
"22",0.00193550128387097,0.026149881283871,0.039461846283871,0.069094058283871,0.046698043283871,0.00759708228387097,0.054930972283871,0.018381739283871
"23",-0.00828301171612903,0.00193550128387097,0.026149881283871,0.039461846283871,0.069094058283871,0.046698043283871,0.00759708228387097,0.054930972283871
"24",-0.015681174716129,-0.00828301171612903,0.00193550128387097,0.026149881283871,0.039461846283871,0.069094058283871,0.046698043283871,0.00759708228387097
"25",0.00284902428387097,-0.015681174716129,-0.00828301171612903,0.00193550128387097,0.026149881283871,0.039461846283871,0.069094058283871,0.046698043283871
"26",0.00836177528387097,0.00284902428387097,-0.015681174716129,-0.00828301171612903,0.00193550128387097,0.026149881283871,0.039461846283871,0.069094058283871
"27",-0.015574191716129,0.00836177528387097,0.00284902428387097,-0.015681174716129,-0.00828301171612903,0.00193550128387097,0.026149881283871,0.039461846283871
"28",-0.034325169716129,-0.015574191716129,0.00836177528387097,0.00284902428387097,-0.015681174716129,-0.00828301171612903,0.00193550128387097,0.026149881283871
"29",-0.015373995716129,-0.034325169716129,-0.015574191716129,0.00836177528387097,0.00284902428387097,-0.015681174716129,-0.00828301171612903,0.00193550128387097
"30",0.010858893283871,-0.015373995716129,-0.034325169716129,-0.015574191716129,0.00836177528387097,0.00284902428387097,-0.015681174716129,-0.00828301171612903
"31",-0.033380277716129,0.010858893283871,-0.015373995716129,-0.034325169716129,-0.015574191716129,0.00836177528387097,0.00284902428387097,-0.015681174716129
"32",-0.035601567716129,-0.033380277716129,0.010858893283871,-0.015373995716129,-0.034325169716129,-0.015574191716129,0.00836177528387097,0.00284902428387097
"33",-0.037905334716129,-0.035601567716129,-0.033380277716129,0.010858893283871,-0.015373995716129,-0.034325169716129,-0.015574191716129,0.00836177528387097
"34",-0.058277794716129,-0.037905334716129,-0.035601567716129,-0.033380277716129,0.010858893283871,-0.015373995716129,-0.034325169716129,-0.015574191716129
"35",-0.063819528716129,-0.058277794716129,-0.037905334716129,-0.035601567716129,-0.033380277716129,0.010858893283871,-0.015373995716129,-0.034325169716129
"36",-0.030409240716129,-0.063819528716129,-0.058277794716129,-0.037905334716129,-0.035601567716129,-0.033380277716129,0.010858893283871,-0.015373995716129
"37",-0.00672792071612903,-0.030409240716129,-0.063819528716129,-0.058277794716129,-0.037905334716129,-0.035601567716129,-0.033380277716129,0.010858893283871
"38",0.025883810283871,-0.00672792071612903,-0.030409240716129,-0.063819528716129,-0.058277794716129,-0.037905334716129,-0.035601567716129,-0.033380277716129
"39",0.035872922283871,0.025883810283871,-0.00672792071612903,-0.030409240716129,-0.063819528716129,-0.058277794716129,-0.037905334716129,-0.035601567716129
"40",0.00313243428387097,0.035872922283871,0.025883810283871,-0.00672792071612903,-0.030409240716129,-0.063819528716129,-0.058277794716129,-0.037905334716129
"41",-0.049629588716129,0.00313243428387097,0.035872922283871,0.025883810283871,-0.00672792071612903,-0.030409240716129,-0.063819528716129,-0.058277794716129
"42",-0.044331090716129,-0.049629588716129,0.00313243428387097,0.035872922283871,0.025883810283871,-0.00672792071612903,-0.030409240716129,-0.063819528716129
"43",-0.00418401271612903,-0.044331090716129,-0.049629588716129,0.00313243428387097,0.035872922283871,0.025883810283871,-0.00672792071612903,-0.030409240716129
"44",0.053347712283871,-0.00418401271612903,-0.044331090716129,-0.049629588716129,0.00313243428387097,0.035872922283871,0.025883810283871,-0.00672792071612903
"45",0.078044064283871,0.053347712283871,-0.00418401271612903,-0.044331090716129,-0.049629588716129,0.00313243428387097,0.035872922283871,0.025883810283871
"46",0.056940738283871,0.078044064283871,0.053347712283871,-0.00418401271612903,-0.044331090716129,-0.049629588716129,0.00313243428387097,0.035872922283871
"47",0.071346273283871,0.056940738283871,0.078044064283871,0.053347712283871,-0.00418401271612903,-0.044331090716129,-0.049629588716129,0.00313243428387097
"48",0.035054474283871,0.071346273283871,0.056940738283871,0.078044064283871,0.053347712283871,-0.00418401271612903,-0.044331090716129,-0.049629588716129
"49",-0.00544423171612903,0.035054474283871,0.071346273283871,0.056940738283871,0.078044064283871,0.053347712283871,-0.00418401271612903,-0.044331090716129
"50",-0.058969409716129,-0.00544423171612903,0.035054474283871,0.071346273283871,0.056940738283871,0.078044064283871,0.053347712283871,-0.00418401271612903
"51",-0.085658881716129,-0.058969409716129,-0.00544423171612903,0.035054474283871,0.071346273283871,0.056940738283871,0.078044064283871,0.053347712283871
"52",-0.032086861716129,-0.085658881716129,-0.058969409716129,-0.00544423171612903,0.035054474283871,0.071346273283871,0.056940738283871,0.078044064283871
"53",0.053517021283871,-0.032086861716129,-0.085658881716129,-0.058969409716129,-0.00544423171612903,0.035054474283871,0.071346273283871,0.056940738283871
"54",0.046545533283871,0.053517021283871,-0.032086861716129,-0.085658881716129,-0.058969409716129,-0.00544423171612903,0.035054474283871,0.071346273283871
"55",-0.00153030771612903,0.046545533283871,0.053517021283871,-0.032086861716129,-0.085658881716129,-0.058969409716129,-0.00544423171612903,0.035054474283871
"56",-0.047297046716129,-0.00153030771612903,0.046545533283871,0.053517021283871,-0.032086861716129,-0.085658881716129,-0.058969409716129,-0.00544423171612903
"57",-0.062897378716129,-0.047297046716129,-0.00153030771612903,0.046545533283871,0.053517021283871,-0.032086861716129,-0.085658881716129,-0.058969409716129
"58",-0.041453434716129,-0.062897378716129,-0.047297046716129,-0.00153030771612903,0.046545533283871,0.053517021283871,-0.032086861716129,-0.085658881716129
"59",-0.056789717716129,-0.041453434716129,-0.062897378716129,-0.047297046716129,-0.00153030771612903,0.046545533283871,0.053517021283871,-0.032086861716129
"60",-0.014713993716129,-0.056789717716129,-0.041453434716129,-0.062897378716129,-0.047297046716129,-0.00153030771612903,0.046545533283871,0.053517021283871
"61",0.047354956283871,-0.014713993716129,-0.056789717716129,-0.041453434716129,-0.062897378716129,-0.047297046716129,-0.00153030771612903,0.046545533283871
"62",0.075581304283871,0.047354956283871,-0.014713993716129,-0.056789717716129,-0.041453434716129,-0.062897378716129,-0.047297046716129,-0.00153030771612903
"63",0.054966558283871,0.075581304283871,0.047354956283871,-0.014713993716129,-0.056789717716129,-0.041453434716129,-0.062897378716129,-0.047297046716129
"64",0.038480150283871,0.054966558283871,0.075581304283871,0.047354956283871,-0.014713993716129,-0.056789717716129,-0.041453434716129,-0.062897378716129
"65",0.00559965328387097,0.038480150283871,0.054966558283871,0.075581304283871,0.047354956283871,-0.014713993716129,-0.056789717716129,-0.041453434716129
"66",0.00451984428387097,0.00559965328387097,0.038480150283871,0.054966558283871,0.075581304283871,0.047354956283871,-0.014713993716129,-0.056789717716129
"67",0.031413771283871,0.00451984428387097,0.00559965328387097,0.038480150283871,0.054966558283871,0.075581304283871,0.047354956283871,-0.014713993716129
"68",0.036596748283871,0.031413771283871,0.00451984428387097,0.00559965328387097,0.038480150283871,0.054966558283871,0.075581304283871,0.047354956283871
"69",-0.00845249771612903,0.036596748283871,0.031413771283871,0.00451984428387097,0.00559965328387097,0.038480150283871,0.054966558283871,0.075581304283871
"70",-0.00702489371612903,-0.00845249771612903,0.036596748283871,0.031413771283871,0.00451984428387097,0.00559965328387097,0.038480150283871,0.054966558283871
"71",0.010590436283871,-0.00702489371612903,-0.00845249771612903,0.036596748283871,0.031413771283871,0.00451984428387097,0.00559965328387097,0.038480150283871
"72",-0.00700783771612903,0.010590436283871,-0.00702489371612903,-0.00845249771612903,0.036596748283871,0.031413771283871,0.00451984428387097,0.00559965328387097
"73",-0.026530453716129,-0.00700783771612903,0.010590436283871,-0.00702489371612903,-0.00845249771612903,0.036596748283871,0.031413771283871,0.00451984428387097
"74",-0.054694699716129,-0.026530453716129,-0.00700783771612903,0.010590436283871,-0.00702489371612903,-0.00845249771612903,0.036596748283871,0.031413771283871
"75",-0.00968668471612903,-0.054694699716129,-0.026530453716129,-0.00700783771612903,0.010590436283871,-0.00702489371612903,-0.00845249771612903,0.036596748283871
"76",-0.023279862716129,-0.00968668471612903,-0.054694699716129,-0.026530453716129,-0.00700783771612903,0.010590436283871,-0.00702489371612903,-0.00845249771612903
"77",-0.022254983716129,-0.023279862716129,-0.00968668471612903,-0.054694699716129,-0.026530453716129,-0.00700783771612903,0.010590436283871,-0.00702489371612903
"78",-0.036257051716129,-0.022254983716129,-0.023279862716129,-0.00968668471612903,-0.054694699716129,-0.026530453716129,-0.00700783771612903,0.010590436283871
"79",-0.019319094716129,-0.036257051716129,-0.022254983716129,-0.023279862716129,-0.00968668471612903,-0.054694699716129,-0.026530453716129,-0.00700783771612903
"80",-0.00809529671612903,-0.019319094716129,-0.036257051716129,-0.022254983716129,-0.023279862716129,-0.00968668471612903,-0.054694699716129,-0.026530453716129
"81",0.013055831283871,-0.00809529671612903,-0.019319094716129,-0.036257051716129,-0.022254983716129,-0.023279862716129,-0.00968668471612903,-0.054694699716129
"82",0.028315230283871,0.013055831283871,-0.00809529671612903,-0.019319094716129,-0.036257051716129,-0.022254983716129,-0.023279862716129,-0.00968668471612903
"83",0.017935139283871,0.028315230283871,0.013055831283871,-0.00809529671612903,-0.019319094716129,-0.036257051716129,-0.022254983716129,-0.023279862716129
"84",0.00265820628387097,0.017935139283871,0.028315230283871,0.013055831283871,-0.00809529671612903,-0.019319094716129,-0.036257051716129,-0.022254983716129
"85",-0.028098966716129,0.00265820628387097,0.017935139283871,0.028315230283871,0.013055831283871,-0.00809529671612903,-0.019319094716129,-0.036257051716129
"86",-0.00440231171612903,-0.028098966716129,0.00265820628387097,0.017935139283871,0.028315230283871,0.013055831283871,-0.00809529671612903,-0.019319094716129
"87",0.00587749828387097,-0.00440231171612903,-0.028098966716129,0.00265820628387097,0.017935139283871,0.028315230283871,0.013055831283871,-0.00809529671612903
"88",0.019753456283871,0.00587749828387097,-0.00440231171612903,-0.028098966716129,0.00265820628387097,0.017935139283871,0.028315230283871,0.013055831283871
"89",0.00509559628387097,0.019753456283871,0.00587749828387097,-0.00440231171612903,-0.028098966716129,0.00265820628387097,0.017935139283871,0.028315230283871
"90",0.00066925328387097,0.00509559628387097,0.019753456283871,0.00587749828387097,-0.00440231171612903,-0.028098966716129,0.00265820628387097,0.017935139283871
"91",-0.00544877471612903,0.00066925328387097,0.00509559628387097,0.019753456283871,0.00587749828387097,-0.00440231171612903,-0.028098966716129,0.00265820628387097
"92",0.011067984283871,-0.00544877471612903,0.00066925328387097,0.00509559628387097,0.019753456283871,0.00587749828387097,-0.00440231171612903,-0.028098966716129
"93",0.029248302283871,0.011067984283871,-0.00544877471612903,0.00066925328387097,0.00509559628387097,0.019753456283871,0.00587749828387097,-0.00440231171612903
"94",0.033261921283871,0.029248302283871,0.011067984283871,-0.00544877471612903,0.00066925328387097,0.00509559628387097,0.019753456283871,0.00587749828387097
"95",0.032356745283871,0.033261921283871,0.029248302283871,0.011067984283871,-0.00544877471612903,0.00066925328387097,0.00509559628387097,0.019753456283871
"96",0.040073789283871,0.032356745283871,0.033261921283871,0.029248302283871,0.011067984283871,-0.00544877471612903,0.00066925328387097,0.00509559628387097
"97",0.056243758283871,0.040073789283871,0.032356745283871,0.033261921283871,0.029248302283871,0.011067984283871,-0.00544877471612903,0.00066925328387097
"98",0.024754516283871,0.056243758283871,0.040073789283871,0.032356745283871,0.033261921283871,0.029248302283871,0.011067984283871,-0.00544877471612903
"99",-0.00826573971612903,0.024754516283871,0.056243758283871,0.040073789283871,0.032356745283871,0.033261921283871,0.029248302283871,0.011067984283871
"100",-0.028824676716129,-0.00826573971612903,0.024754516283871,0.056243758283871,0.040073789283871,0.032356745283871,0.033261921283871,0.029248302283871
"101",0.011064477283871,-0.028824676716129,-0.00826573971612903,0.024754516283871,0.056243758283871,0.040073789283871,0.032356745283871,0.033261921283871
"102",0.043772275283871,0.011064477283871,-0.028824676716129,-0.00826573971612903,0.024754516283871,0.056243758283871,0.040073789283871,0.032356745283871
"103",0.069343542283871,0.043772275283871,0.011064477283871,-0.028824676716129,-0.00826573971612903,0.024754516283871,0.056243758283871,0.040073789283871
"104",0.019018011283871,0.069343542283871,0.043772275283871,0.011064477283871,-0.028824676716129,-0.00826573971612903,0.024754516283871,0.056243758283871
"105",-0.018255146716129,0.019018011283871,0.069343542283871,0.043772275283871,0.011064477283871,-0.028824676716129,-0.00826573971612903,0.024754516283871
"106",-0.036012084716129,-0.018255146716129,0.019018011283871,0.069343542283871,0.043772275283871,0.011064477283871,-0.028824676716129,-0.00826573971612903
"107",-0.038249985716129,-0.036012084716129,-0.018255146716129,0.019018011283871,0.069343542283871,0.043772275283871,0.011064477283871,-0.028824676716129
"108",-0.038538902716129,-0.038249985716129,-0.036012084716129,-0.018255146716129,0.019018011283871,0.069343542283871,0.043772275283871,0.011064477283871
"109",-0.045329239716129,-0.038538902716129,-0.038249985716129,-0.036012084716129,-0.018255146716129,0.019018011283871,0.069343542283871,0.043772275283871
"110",-0.00634487271612903,-0.045329239716129,-0.038538902716129,-0.038249985716129,-0.036012084716129,-0.018255146716129,0.019018011283871,0.069343542283871
"111",0.018033881283871,-0.00634487271612903,-0.045329239716129,-0.038538902716129,-0.038249985716129,-0.036012084716129,-0.018255146716129,0.019018011283871
"112",0.032958700283871,0.018033881283871,-0.00634487271612903,-0.045329239716129,-0.038538902716129,-0.038249985716129,-0.036012084716129,-0.018255146716129
"113",0.00747707128387097,0.032958700283871,0.018033881283871,-0.00634487271612903,-0.045329239716129,-0.038538902716129,-0.038249985716129,-0.036012084716129
"114",-0.00375786871612903,0.00747707128387097,0.032958700283871,0.018033881283871,-0.00634487271612903,-0.045329239716129,-0.038538902716129,-0.038249985716129
"115",-0.052449749716129,-0.00375786871612903,0.00747707128387097,0.032958700283871,0.018033881283871,-0.00634487271612903,-0.045329239716129,-0.038538902716129
"116",0.000167464283870968,-0.052449749716129,-0.00375786871612903,0.00747707128387097,0.032958700283871,0.018033881283871,-0.00634487271612903,-0.045329239716129
"117",-0.00631233471612903,0.000167464283870968,-0.052449749716129,-0.00375786871612903,0.00747707128387097,0.032958700283871,0.018033881283871,-0.00634487271612903
"118",-0.016954857716129,-0.00631233471612903,0.000167464283870968,-0.052449749716129,-0.00375786871612903,0.00747707128387097,0.032958700283871,0.018033881283871
"119",0.00166754028387097,-0.016954857716129,-0.00631233471612903,0.000167464283870968,-0.052449749716129,-0.00375786871612903,0.00747707128387097,0.032958700283871
"120",-0.010051480716129,0.00166754028387097,-0.016954857716129,-0.00631233471612903,0.000167464283870968,-0.052449749716129,-0.00375786871612903,0.00747707128387097
"121",-0.033481361716129,-0.010051480716129,0.00166754028387097,-0.016954857716129,-0.00631233471612903,0.000167464283870968,-0.052449749716129,-0.00375786871612903
"122",-0.054604515716129,-0.033481361716129,-0.010051480716129,0.00166754028387097,-0.016954857716129,-0.00631233471612903,0.000167464283870968,-0.052449749716129
"123",-0.060831683716129,-0.054604515716129,-0.033481361716129,-0.010051480716129,0.00166754028387097,-0.016954857716129,-0.00631233471612903,0.000167464283870968
"124",-0.043341297716129,-0.060831683716129,-0.054604515716129,-0.033481361716129,-0.010051480716129,0.00166754028387097,-0.016954857716129,-0.00631233471612903
"125",-0.023611158716129,-0.043341297716129,-0.060831683716129,-0.054604515716129,-0.033481361716129,-0.010051480716129,0.00166754028387097,-0.016954857716129
"126",-0.043497503716129,-0.023611158716129,-0.043341297716129,-0.060831683716129,-0.054604515716129,-0.033481361716129,-0.010051480716129,0.00166754028387097
"127",-0.046435286716129,-0.043497503716129,-0.023611158716129,-0.043341297716129,-0.060831683716129,-0.054604515716129,-0.033481361716129,-0.010051480716129
"128",-0.086922618716129,-0.046435286716129,-0.043497503716129,-0.023611158716129,-0.043341297716129,-0.060831683716129,-0.054604515716129,-0.033481361716129
"129",-0.033317440716129,-0.086922618716129,-0.046435286716129,-0.043497503716129,-0.023611158716129,-0.043341297716129,-0.060831683716129,-0.054604515716129
"130",0.028189676283871,-0.033317440716129,-0.086922618716129,-0.046435286716129,-0.043497503716129,-0.023611158716129,-0.043341297716129,-0.060831683716129
"131",0.013279829283871,0.028189676283871,-0.033317440716129,-0.086922618716129,-0.046435286716129,-0.043497503716129,-0.023611158716129,-0.043341297716129
"132",0.012579595283871,0.013279829283871,0.028189676283871,-0.033317440716129,-0.086922618716129,-0.046435286716129,-0.043497503716129,-0.023611158716129
"133",0.030538573283871,0.012579595283871,0.013279829283871,0.028189676283871,-0.033317440716129,-0.086922618716129,-0.046435286716129,-0.043497503716129
"134",0.030729533283871,0.030538573283871,0.012579595283871,0.013279829283871,0.028189676283871,-0.033317440716129,-0.086922618716129,-0.046435286716129
"135",0.014841527283871,0.030729533283871,0.030538573283871,0.012579595283871,0.013279829283871,0.028189676283871,-0.033317440716129,-0.086922618716129
"136",-0.011524352716129,0.014841527283871,0.030729533283871,0.030538573283871,0.012579595283871,0.013279829283871,0.028189676283871,-0.033317440716129
"137",-0.033653481716129,-0.011524352716129,0.014841527283871,0.030729533283871,0.030538573283871,0.012579595283871,0.013279829283871,0.028189676283871
"138",-0.00414596371612903,-0.033653481716129,-0.011524352716129,0.014841527283871,0.030729533283871,0.030538573283871,0.012579595283871,0.013279829283871
"139",0.054721538283871,-0.00414596371612903,-0.033653481716129,-0.011524352716129,0.014841527283871,0.030729533283871,0.030538573283871,0.012579595283871
"140",0.073423953283871,0.054721538283871,-0.00414596371612903,-0.033653481716129,-0.011524352716129,0.014841527283871,0.030729533283871,0.030538573283871
"141",0.038690426283871,0.073423953283871,0.054721538283871,-0.00414596371612903,-0.033653481716129,-0.011524352716129,0.014841527283871,0.030729533283871
"142",-0.029268989716129,0.038690426283871,0.073423953283871,0.054721538283871,-0.00414596371612903,-0.033653481716129,-0.011524352716129,0.014841527283871
"143",-0.050869387716129,-0.029268989716129,0.038690426283871,0.073423953283871,0.054721538283871,-0.00414596371612903,-0.033653481716129,-0.011524352716129
"144",-0.022980080716129,-0.050869387716129,-0.029268989716129,0.038690426283871,0.073423953283871,0.054721538283871,-0.00414596371612903,-0.033653481716129
"145",-0.026661732716129,-0.022980080716129,-0.050869387716129,-0.029268989716129,0.038690426283871,0.073423953283871,0.054721538283871,-0.00414596371612903
"146",-0.019185242716129,-0.026661732716129,-0.022980080716129,-0.050869387716129,-0.029268989716129,0.038690426283871,0.073423953283871,0.054721538283871
"147",0.023187585283871,-0.019185242716129,-0.026661732716129,-0.022980080716129,-0.050869387716129,-0.029268989716129,0.038690426283871,0.073423953283871
